0,1,2
3.6566267225467174e-60,0.0,1.0
7.67894535545325e-69,0.0,1.0
3.7251304274469254e-187,1.0,7.846052120448499e-289
1.0273063212481185e-64,0.0,1.0
3.480514568141485e-24,0.0,1.0
2.7920392275992583e-33,1.0,1.5150954115537615e-248
0.0,1.0,0.0
1.7692874743629356e-165,1.0,0.0
2.7064493034046477e-15,0.0,0.9999999999999964
1.9267266036162537e-69,1.0,5.4508567262680364e-247
0.9999368797318964,6.312026810363232e-05,1.475641056042234e-265
9.295921875853954e-16,0.0,0.9999999999999982
6.48655008770779e-95,1.0,9.136499073717e-311
7.34828463053764e-31,0.0,1.0
1.0,0.0,1.5531697687152172e-226
2.1081412999490214e-09,0.0,0.9999999978918588
5.787658997514847e-61,0.0,1.0
2.5023705519124024e-20,1.0,2.4347864936445701e-296
1.5452646092273263e-13,0.0,0.9999999999998472
